u_cost_rel,u_consent_rel,u_content_rel,s_cost_rel,s_consent_rel,s_content_rel,score_default,score_binary_2c,score_binary_3c,score_562_2c,score_562_3c,score_532_2c,score_532_3c,score_524_2c,score_524_3c,score_564_2c,score_564_3c,consent_562_2c,consent_532_2c,consent_562_3c,consent_532_3c,cost_562,cost532,
0.1,0.3,0.6,0.6,0.2,0.2,525,2800,7200,2800,7200,2800,7200,2800,7200,2800,7200,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,20,20,
0.1,0.3,0.6,0.7,0.1,0.2,525,2100,8100,2133,8100,2132,8100,2100,8100,2133,8100,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0.1,0.3,0.6,0.8,0.1,0.1,262,1400,8100,1400,8100,1400,8100,1400,8100,1400,8100,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,,,20,20,
0.1,0.4,0.5,0,0.1,0.9,2644,9000,8820,9000,8820,9000,8820,9000,8820,9000,8820,,,,,1,1,
0.1,0.4,0.5,0,0.2,0.8,2350,8000,7840,8000,7840,8000,7840,8000,7840,8000,7840,,,,,1,1,
0.1,0.4,0.5,0,0.3,0.7,2056,7000,6860,7008,6862,7008,6862,7000,6860,7008,6862,identification,externalContent,identification,externalContent,1,1,
0.1,0.4,0.5,0,0.4,0.6,1763,6000,5880,6400,6240,6400,6232,6000,5880,6400,6240,personalizedAds identification,personalizedAds,analytics personalizedContent externalContent identification,analytics,1,1,
0.1,0.4,0.5,0,0.5,0.5,1469,6000,5700,6120,5950,6080,5920,6000,5700,6120,5950,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.1,0.4,0.5,0,0.6,0.4,1175,6000,5700,6016,5828,6016,5828,6000,5700,6016,5828,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0,0.7,0.3,881,6000,5700,6000,5766,6000,5766,6000,5700,6000,5766,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0,0.8,0.2,588,6000,5700,6000,5704,6000,5704,6000,5700,6000,5704,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0,0.9,0.1,294,6000,5700,6000,5700,6000,5700,6000,5700,6000,5700,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.1,0.4,0.5,0.1,0.1,0.8,2350,8000,8428,8000,8428,8000,8428,8000,8428,8000,8428,,,,,1,1,
0.1,0.4,0.5,0.1,0.2,0.7,2056,7000,7448,7000,7448,7000,7448,7000,7448,7000,7448,,,,,1,1,
0.1,0.4,0.5,0.1,0.3,0.6,1763,6000,6468,6072,6486,6048,6486,6000,6468,6072,6486,externalContent identification,externalContent,identification,externalContent,1,1,
0.1,0.4,0.5,0.1,0.4,0.5,1469,5400,5510,5624,5928,5624,5920,5400,5510,5624,5928,personalizedAds externalContent identification,personalizedAds externalContent,analytics personalizedContent externalContent identification,personalizedAds externalContent,1,1,
0.1,0.4,0.5,0.1,0.5,0.4,1175,5400,5472,5440,5676,5440,5642,5400,5472,5440,5676,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0.1,0.6,0.3,881,5400,5472,5400,5580,5400,5580,5400,5472,5400,5580,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0.1,0.7,0.2,588,5400,5472,5400,5518,5400,5518,5400,5472,5400,5518,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0.1,0.8,0.1,294,5400,5472,5400,5472,5400,5472,5400,5472,5400,5472,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,1,1,
0.1,0.4,0.5,0.2,0.1,0.7,2056,7000,8170,7000,8170,7000,8170,7000,8170,7000,8170,,,,,6,6,
0.1,0.4,0.5,0.2,0.2,0.6,1763,6000,7220,6000,7220,6000,7220,6000,7220,6000,7220,,,,,6,6,
0.1,0.4,0.5,0.2,0.3,0.5,1469,5000,6300,5208,6300,5208,6300,5000,6300,5208,6300,personalizedAds,analytics,,,20,20,
0.1,0.4,0.5,0.2,0.4,0.4,1175,4800,5400,4896,5700,4864,5700,4800,5400,4896,5700,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,6,6,
0.1,0.4,0.5,0.2,0.5,0.3,881,4800,5280,4800,5427,4800,5396,4800,5280,4800,5427,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,6,6,
0.1,0.4,0.5,0.2,0.6,0.2,588,4800,5280,4800,5332,4800,5332,4800,5280,4800,5332,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.4,0.5,0.3,0.1,0.6,1763,6000,8100,6000,8100,6000,8100,6000,8100,6000,8100,,,,,20,20,
0.1,0.4,0.5,0.3,0.2,0.5,1469,5000,7200,5000,7200,5000,7200,5000,7200,5000,7200,,,,,20,20,
0.1,0.4,0.5,0.3,0.3,0.4,1175,4200,6300,4408,6300,4408,6300,4200,6300,4408,6300,personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0.1,0.4,0.5,0.3,0.4,0.3,881,4200,5400,4224,5624,4224,5624,4200,5400,4224,5624,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds,analytics,20,20,
0.1,0.4,0.5,0.3,0.5,0.2,588,4200,5170,4200,5293,4200,5280,4200,5170,4200,5293,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,6,20,
0.1,0.4,0.5,0.4,0.1,0.5,1469,5000,8100,5000,8100,5000,8100,5000,8100,5000,8100,,,,,20,20,
0.1,0.4,0.5,0.4,0.2,0.4,1175,4000,7200,4048,7200,4032,7200,4000,7200,4048,7200,externalContent identification,externalContent,,,20,20,
0.1,0.4,0.5,0.4,0.3,0.3,881,3600,6300,3672,6300,3648,6300,3600,6300,3672,6300,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0.1,0.4,0.5,0.4,0.4,0.2,588,3600,5400,3600,5624,3600,5624,3600,5400,3600,5624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,20,20,
0.1,0.4,0.5,0.4,0.5,0.1,294,3600,5060,3600,5280,3600,5280,3600,5060,3600,5280,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,20,20,
0.1,0.4,0.5,0.5,0.1,0.4,1175,4000,8100,4000,8100,4000,8100,4000,8100,4000,8100,,,,,20,20,
0.1,0.4,0.5,0.5,0.2,0.3,881,3000,7200,3200,7200,3200,7200,3000,7200,3200,7200,personalizedAds identification,personalizedAds,,,20,20,
0.1,0.4,0.5,0.5,0.3,0.2,588,3000,6300,3008,6300,3008,6300,3000,6300,3008,6300,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,,,20,20,
0.1,0.4,0.5,0.5,0.4,0.1,294,3000,5400,3000,5624,3000,5624,3000,5400,3000,5624,analytics marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds externalContent,personalizedAds,analytics,20,20,
0.1,0.4,0.5,0.6,0.1,0.3,881,3000,8100,3000,8100,3000,8100,3000,8100,3000,8100,,,,,20,20,
0.1,0.4,0.5,0.6,0.2,0.2,588,2400,7200,2448,7200,2432,7200,2400,7200,2448,7200,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0.1,0.4,0.5,0.7,0.1,0.2,588,2000,8100,2024,8100,2016,8100,2000,8100,2024,8100,externalContent identification,externalContent,,,20,20,
0.1,0.4,0.5,0.8,0.1,0.1,294,1200,8100,1224,8100,1216,8100,1200,8100,1224,8100,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,,,20,20,
0.1,0.5,0.4,0,0.1,0.9,2925,9000,8820,9000,8820,9000,8820,9000,8820,9000,8820,,,,,1,1,
0.1,0.5,0.4,0,0.2,0.8,2600,8000,7840,8000,7840,8000,7840,8000,7840,8000,7840,,,,,1,1,
0.1,0.5,0.4,0,0.3,0.7,2275,7000,6860,7000,6860,7000,6860,7000,6860,7000,6860,,,,,1,1,
0.1,0.5,0.4,0,0.4,0.6,1950,6000,5880,6120,5984,6080,5952,6000,5880,6120,5984,externalContent identification,externalContent,externalContent identification,externalContent,1,1,
0.1,0.5,0.4,0,0.5,0.5,1625,5000,4900,5625,5475,5625,5475,5000,4900,5625,5475,personalizedAds identification,personalizedAds,personalizedAds identification,personalizedAds,1,1,
0.1,0.5,0.4,0,0.6,0.4,1300,5000,4800,5330,5168,5320,5168,5000,4800,5330,5168,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.1,0.5,0.4,0,0.7,0.3,975,5000,4800,5160,4977,5115,4929,5000,4800,5160,4977,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.5,0.4,0,0.8,0.2,650,5000,4800,5060,4876,5060,4876,5000,4800,5060,4876,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.5,0.4,0,0.9,0.1,325,5000,4800,5005,4823,5005,4823,5000,4800,5005,4823,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.5,0.4,0.1,0.1,0.8,2600,8000,8428,8000,8428,8000,8428,8000,8428,8000,8428,,,,,1,1,
0.1,0.5,0.4,0.1,0.2,0.7,2275,7000,7448,7000,7448,7000,7448,7000,7448,7000,7448,,,,,1,1,
0.1,0.5,0.4,0.1,0.3,0.6,1950,6000,6468,6000,6468,6000,6468,6000,6468,6000,6468,,,,,1,1,
0.1,0.5,0.4,0.1,0.4,0.5,1625,5000,5510,5280,5644,5280,5580,5000,5510,5280,5644,personalizedAds,analytics,personalizedContent externalContent identification,externalContent,1,1,
0.1,0.5,0.4,0.1,0.5,0.4,1300,4500,4608,4900,5183,4900,5183,4500,4608,4900,5183,personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,1,1,
0.1,0.5,0.4,0.1,0.6,0.3,975,4500,4608,4680,4914,4620,4896,4500,4608,4680,4914,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,1,1,
0.1,0.5,0.4,0.1,0.7,0.2,650,4500,4608,4565,4725,4565,4717,4500,4608,4565,4725,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.5,0.4,0.1,0.8,0.1,325,4500,4608,4510,4664,4510,4664,4500,4608,4510,4664,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,analytics personalizedContent personalizedAds externalContent identification,analytics personalizedAds,1,1,
0.1,0.5,0.4,0.2,0.1,0.7,2275,7000,8170,7000,8170,7000,8170,7000,8170,7000,8170,,,,,6,6,
0.1,0.5,0.4,0.2,0.2,0.6,1950,6000,7220,6000,7220,6000,7220,6000,7220,6000,7220,,,,,6,6,
0.1,0.5,0.4,0.2,0.3,0.5,1625,5000,6300,5040,6300,5035,6300,5000,6300,5040,6300,externalContent identification,externalContent,,,20,20,
0.1,0.5,0.4,0.2,0.4,0.4,1300,4000,5400,4500,5440,4500,5440,4000,5400,4500,5440,personalizedAds identification,personalizedAds,externalContent identification,externalContent,6,20,
0.1,0.5,0.4,0.2,0.5,0.3,975,4000,4500,4225,4970,4200,4970,4000,4500,4225,4970,personalizedContent personalizedAds externalContent identification,personalizedAds externalContent,personalizedAds identification,personalizedAds,6,6,
0.1,0.5,0.4,0.2,0.6,0.2,650,4000,4416,4080,4680,4070,4680,4000,4416,4080,4680,marketing personalizedContent personalizedAds externalContent identification,analytics personalizedAds,personalizedAds externalContent identification,personalizedAds externalContent,6,6,
0.1,0.5,0.4,0.3,0.1,0.6,1950,6000,8100,6000,8100,6000,8100,6000,8100,6000,8100,,,,,20,20,
0.1,0.5,0.4,0.3,0.2,0.5,1625,5000,7200,5000,7200,5000,7200,5000,7200,5000,7200,,,,,20,20,
0.1,0.5,0.4,0.3,0.3,0.4,1300,4000,6300,4165,6300,4160,6300,4000,6300,4165,6300,personalizedContent externalContent identification,analytics,,,20,20,
